record_id,bus_id,agency_id,linea,speed_kmh,distance_meters,day_of_week,time_of_day_min,scheduled_deviation_min,travel_time_to_next_stop_sec
72812905,"67","20","526",0.00,1625,6,1215,0.00,1625
72812904,"107","20","582",1.00,1299,6,1215,0.00,1299
72812903,"38","20","522",24.00,280,6,1215,0.00,42
72812902,"100","20","522",33.00,1938,6,1215,-7.00,10
72812901,"88","20","524",0.00,3820,6,1215,0.00,1800
72812900,"48","20","582",18.00,784,6,1215,1.00,217
72812899,"18","20","582",0.00,896,6,1215,0.00,896
72812898,"29","20","524",11.00,1500,6,1215,8.00,971
72812897,"60","20","526",0.00,970,6,1215,0.00,970
72812896,"563","50","188",24.00,1864,6,1214,1.00,340
72812895,"199","50","L6",41.00,275,6,1214,13.00,804
72812894,"331","50","156",37.00,1064,6,1214,0.00,104
72812893,"738","50","109",0.00,1489,6,1214,0.00,1489
72812892,"972","50","60",0.00,575,6,1214,0.00,575
72812891,"1130","50","158",0.00,865,6,1214,0.00,865
72812890,"737","50","163",0.00,1854,6,1214,0.00,1800
72812889,"1147","50","CE1",1.00,567,6,1214,0.00,567
72812888,"562","50","L46",20.00,256,6,1214,2.00,166
72812887,"455","50","185",14.00,907,6,1214,0.00,233
72812886,"124","50","104",39.00,1417,6,1214,5.00,431
72812885,"18","50","105",27.00,861,6,1214,0.00,115
72812884,"238","50","L15",10.00,1804,6,1214,0.00,649
72812883,"35","50","103",19.00,1782,6,1214,0.00,338
72812882,"910","50","110",28.00,1742,6,1214,20.00,1424
72812881,"717","50","192",29.00,703,6,1214,0.00,87
72812880,"244","50","181",0.00,1405,6,1214,0.00,1405
72812879,"62","50","109",25.00,990,6,1214,11.00,803
72812878,"1118","50","116",8.00,436,6,1214,0.00,196
72812877,"772","50","163",9.00,1618,6,1214,9.00,1187
72812876,"692","50","147",26.00,1545,6,1214,5.00,514
72812875,"392","50","151",31.00,1067,6,1214,0.00,124
72812874,"639","50","137",34.00,820,6,1214,5.00,387
72812873,"56","50","103",48.00,1413,6,1214,-9.00,10
72812872,"293","50","183",0.00,235,6,1214,0.00,235
72812871,"44","50","100",25.00,1378,6,1214,4.00,438
72812870,"970","50","121",25.00,705,6,1214,0.00,102
72812869,"294","50","147",6.00,810,6,1214,14.00,1326
72812868,"478","50","147",35.00,843,6,1214,20.00,1287
72812867,"602","50","183",0.00,250,6,1214,0.00,250
72812866,"770","50","144",1.00,795,6,1214,0.00,795
72812865,"78","50","181",0.00,961,6,1214,0.00,961
72812864,"378","50","148",23.00,485,6,1214,0.00,76
72812863,"947","50","109",30.00,1028,6,1214,5.00,423
72812862,"414","50","145",32.00,363,6,1214,0.00,41
72812861,"423","50","113",19.00,1048,6,1214,12.00,919
72812860,"84","50","110",0.00,803,6,1214,0.00,803
72812859,"489","50","181",0.00,1476,6,1214,0.00,1476
72812858,"208","50","137",22.00,1052,6,1214,0.00,172
72812857,"816","50","L20",0.00,1401,6,1214,0.00,1401
72812856,"914","50","103",0.00,210,6,1214,0.00,210
72812855,"458","50","192",9.00,1455,6,1214,0.00,582
72812854,"970","50","121",30.00,1231,6,1214,18.00,1228
72812853,"632","50","192",1.00,1791,6,1214,0.00,1791
72812852,"544","50","128",17.00,779,6,1214,0.00,165
72812851,"155","50","104",36.00,1273,6,1214,12.00,847
72812850,"734","50","174",0.00,1559,6,1214,0.00,1559
72812849,"558","50","192",55.00,525,6,1214,0.00,34
72812848,"1116","50","180",2.00,415,6,1214,0.00,415
72812847,"86","50","102",10.00,9780,6,1214,0.00,1800
72812846,"1142","50","183",0.00,1570,6,1214,0.00,1570
72812845,"1131","50","163",48.00,1064,6,1214,4.00,320
72812844,"198","50","127",19.00,749,6,1214,0.00,142
72812843,"264","50","145",5.00,1501,6,1214,8.00,1561
72812842,"148","50","117",7.00,1888,6,1214,0.00,971
72812841,"268","50","145",11.00,454,6,1214,0.00,149
72812840,"637","50","105",41.00,317,6,1214,0.00,28
72812839,"640","50","175",0.00,656,6,1214,0.00,656
72812838,"611","50","185",37.00,1015,6,1214,10.00,699
72812837,"1100","50","103",4.00,1906,6,1214,0.00,1715
72812836,"1048","50","E14",34.00,1116,6,1214,11.00,778
72812835,"561","50","130",18.00,598,6,1214,0.00,120
72812834,"946","50","100",1.00,933,6,1214,10.00,1533
72812833,"530","50","127",11.00,1277,6,1214,0.00,418
72812832,"165","50","195",5.00,1143,6,1214,0.00,823
72812831,"686","50","185",36.00,550,6,1214,5.00,355
72812830,"705","50","115",16.00,699,6,1214,7.00,577
72812829,"166","50","195",29.00,1980,6,1214,0.00,246
72812828,"894","50","G11",31.00,1938,6,1214,4.00,465
72812827,"175","50","130",40.00,580,6,1214,0.00,52
72812826,"461","50","175",66.00,1782,6,1214,16.00,1057
72812825,"443","50","155",24.00,1706,6,1214,-2.00,136
72812824,"39","50","185",12.00,1805,6,1214,0.00,542
72812823,"259","50","142",1.00,522,6,1214,0.00,522
72812822,"818","50","21",33.00,497,6,1214,0.00,54
72812821,"515","50","169",42.00,270,6,1214,0.00,23
72812820,"714","50","124",18.00,1610,6,1214,-4.00,82
72812819,"349","50","183",38.00,1662,6,1214,18.00,1237
72812818,"744","50","185",0.00,674,6,1214,0.00,674
72812817,"926","50","L15",23.00,798,6,1214,8.00,605
72812816,"1133","50","174",24.00,249,6,1214,0.00,37
72812815,"616","50","124",67.00,1062,6,1214,12.00,777
72812814,"890","50","D8",0.00,576,6,1214,0.00,576
72812813,"894","50","G11",43.00,245,6,1214,11.00,681
72812812,"169","50","127",54.00,1246,6,1214,-1.00,23
72812811,"1144","50","E14",27.00,1241,6,1214,-5.00,10
72812810,"785","50","L41",15.00,1022,6,1214,13.00,1025
72812809,"712","50","121",23.00,1522,6,1214,0.00,238
72812808,"299","50","60",4.00,913,6,1214,0.00,822
72812807,"691","50","175",3.00,1230,6,1214,0.00,1230
72812806,"14","50","103",34.00,1291,6,1214,2.00,257
72812805,"495","50","21",0.00,578,6,1214,0.00,578
72812804,"488","50","183",19.00,1817,6,1214,0.00,344
72812803,"341","50","60",0.00,1995,6,1214,0.00,1800
72812802,"132","50","117",33.00,1418,6,1214,0.00,155
72812801,"824","50","158",12.00,1254,6,1214,0.00,376
72812800,"46","50","110",29.00,777,6,1214,10.00,696
72812799,"987","50","142",29.00,799,6,1214,-11.00,10
72812798,"862","50","CE1",2.00,1045,6,1214,0.00,1045
72812797,"93","50","181",24.00,244,6,1214,0.00,37
72812796,"71","50","103",30.00,11740,6,1214,0.00,1409
72812795,"974","50","145",3.00,1661,6,1214,0.00,1661
72812794,"137","50","121",20.00,1501,6,1214,0.00,270
72812793,"990","50","163",10.00,712,6,1214,0.00,256
72812792,"892","50","183",17.00,1156,6,1214,0.00,245
72812791,"338","50","158",26.00,1565,6,1214,-5.00,10
72812790,"653","50","191",0.00,1742,6,1214,0.00,1742
72812789,"731","50","137",49.00,270,6,1214,8.00,500
72812788,"670","50","110",47.00,1770,6,1214,13.00,916
72812787,"97","50","64",3.00,484,6,1214,5.00,784
72812786,"518","50","149",19.00,1400,6,1214,6.00,625
72812785,"688","50","149",38.00,688,6,1214,0.00,65
72812784,"230","50","137",21.00,273,6,1214,0.00,47
72812783,"721","50","199",1.00,1604,6,1214,0.00,1604
72812782,"753","50","174",49.00,1810,6,1214,12.00,853
72812781,"241","50","L4",3.00,518,6,1214,11.00,1178
72812780,"251","50","144",2.00,415,6,1214,0.00,415
72812779,"559","50","187",9.00,1633,6,1214,4.00,893
72812778,"300","50","148",0.00,1480,6,1214,0.00,1480
72812777,"243","50","145",21.00,817,6,1214,13.00,920
72812776,"286","50","145",24.00,1318,6,1214,0.00,198
72812775,"136","50","121",18.00,809,6,1214,19.00,1302
72812774,"349","50","183",7.00,1331,6,1214,0.00,685
72812773,"572","50","181",34.00,433,6,1214,0.00,46
72812772,"798","50","L39",15.00,800,6,1214,10.00,792
72812771,"209","50","127",51.00,1826,6,1214,16.00,1089
72812770,"69","50","103",17.00,10020,6,1214,3.00,1800
72812769,"30","50","103",0.00,1411,6,1214,0.00,1411
72812768,"724","50","174",0.00,1664,6,1214,0.00,1664
72812767,"232","50","124",29.00,654,6,1214,10.00,681
72812766,"707","50","21",16.00,238,6,1214,0.00,54
72812765,"477","50","130",12.00,1358,6,1214,0.00,407
72812764,"72","50","L9",8.00,1695,6,1214,0.00,763
72812763,"648","50","149",2.00,1315,6,1214,0.00,1315
72812762,"1126","50","143",3.00,1358,6,1214,9.00,1800
72812761,"53","50","100",13.00,6640,6,1214,0.00,1800
72812760,"588","50","199",25.00,1735,6,1214,8.00,730
72812759,"502","50","181",1.00,1731,6,1214,0.00,1731
72812758,"228","50","125",24.00,516,6,1214,8.00,557
72812757,"47","50","102",10.00,1018,6,1214,0.00,366
72812756,"387","50","185",32.00,1504,6,1214,0.00,169
72812755,"968","50","110",15.00,1527,6,1214,0.00,366
72812754,"761","50","192",21.00,585,6,1214,0.00,100
72812753,"420","50","G8",36.00,493,6,1214,-6.00,10
72812752,"99","50","111",35.00,734,6,1214,9.00,615
72812751,"45","50","185",0.00,817,6,1214,0.00,817
72812750,"1107","50","105",0.00,1164,6,1214,0.00,1164
72812749,"402","50","199",20.00,613,6,1214,0.00,110
72812748,"579","50","192",1.00,1990,6,1214,0.00,1800
72812747,"297","50","163",11.00,1449,6,1214,0.00,474
72812746,"485","50","L3",30.00,354,6,1214,0.00,42
72812745,"1013","50","D8",12.00,1143,6,1214,15.00,1243
72812744,"924","50","102",49.00,803,6,1214,-5.00,10
72812743,"24","50","169",35.00,497,6,1214,-10.00,10
72812742,"245","50","L40",25.00,1582,6,1214,4.00,468
72812741,"624","50","127",0.00,924,6,1214,0.00,924
72812740,"536","50","142",0.00,1872,6,1214,0.00,1800
72812739,"559","50","187",5.00,1664,6,1214,0.00,1198
72812738,"575","50","125",4.00,688,6,1214,-2.00,499
72812737,"614","50","102",41.00,202,6,1214,6.00,378
72812736,"359","50","103",24.00,1600,6,1214,0.00,240
72812735,"269","50","145",25.00,1388,6,1214,0.00,200
72812734,"956","50","104",27.00,606,6,1214,0.00,81
72812733,"693","50","148",0.00,1055,6,1214,0.00,1055
72812732,"32","50","D1",28.00,934,6,1214,1.00,180
72812731,"224","50","137",0.00,1949,6,1214,0.00,1800
72812730,"776","50","112",35.00,512,6,1214,3.00,233
72812729,"662","50","149",0.00,1138,6,1214,0.00,1138
72812728,"131","50","149",7.00,1446,6,1214,0.00,744
72812727,"240","50","130",38.00,291,6,1214,4.00,268
72812726,"139","50","121",2.00,1615,6,1214,-9.00,1075
72812725,"40","50","109",33.00,1108,6,1214,13.00,901
72812724,"926","50","L15",25.00,259,6,1214,20.00,1237
72812723,"23","50","102",0.00,1813,6,1214,0.00,1800
72812722,"986","50","100",31.00,460,6,1214,18.00,1133
72812721,"732","50","128",19.00,1651,6,1214,0.00,313
72812720,"2","50","103",38.00,853,6,1214,-10.00,10
72812719,"722","50","103",2.00,1206,6,1214,0.00,1206
72812718,"748","50","148",4.00,1829,6,1214,0.00,1646
72812717,"215","50","137",31.00,1972,6,1214,9.00,769
72812716,"168","50","128",42.00,1632,6,1214,3.00,320
72812715,"553","50","157",0.00,1208,6,1214,0.00,1208
72812714,"755","50","60",4.00,693,6,1214,1.00,684
72812713,"580","50","137",38.00,1042,6,1214,9.00,639
72812712,"50","50","109",4.00,593,6,1214,0.00,534
72812711,"472","50","181",9.00,1324,6,1214,0.00,530
72812710,"749","50","169",3.00,348,6,1214,0.00,348
72812709,"963","50","103",0.00,472,6,1214,0.00,472
72812708,"517","50","L2",9.00,1874,6,1214,11.00,1410
72812707,"950","50","183",28.00,354,6,1214,10.00,646
72812706,"411","50","180",46.00,30,6,1214,0.00,10
72812705,"242","50","137",41.00,1888,6,1214,9.00,706
72812704,"574","50","144",1.00,1299,6,1214,0.00,1299
72812703,"826","50","125",36.00,1448,6,1214,7.00,565
72812702,"34","50","110",23.00,690,6,1214,0.00,108
72812701,"142","50","116",37.00,1047,6,1214,0.00,102
72812700,"441","50","111",28.00,1831,6,1214,0.00,235
72812699,"151","50","116",0.00,1259,6,1214,0.00,1259
72812698,"364","50","158",26.00,953,6,1214,0.00,132
72812697,"126","50","116",38.00,1763,6,1214,0.00,167
72812696,"642","50","124",2.00,1548,6,1214,-2.00,1428
72812695,"41","50","L9",11.00,1026,6,1214,4.00,576
72812694,"256","50","60",14.00,1028,6,1214,0.00,264
72812693,"599","50","110",41.00,1202,6,1214,0.00,106
72812692,"878","50","D8",29.00,855,6,1214,0.00,106
72812691,"1111","50","L36",36.00,1721,6,1214,-6.00,10
72812690,"1054","50","CE1",1.00,1314,6,1214,0.00,1314
72812689,"376","50","163",4.00,1530,6,1214,-16.00,417
72812688,"643","50","130",0.00,1105,6,1214,0.00,1105
72812687,"1145","50","CE2",22.00,711,6,1214,0.00,116
72812686,"283","50","144",41.00,838,6,1214,14.00,914
72812685,"663","50","103",18.00,1125,6,1214,0.00,225
72812684,"91","50","103",0.00,608,6,1214,0.00,608
72812683,"51","50","192",16.00,5470,6,1214,0.00,1231
72812682,"176","50","127",1.00,5160,6,1214,7.00,1800
72812681,"278","50","142",26.00,1366,6,1214,9.00,729
72812680,"690","50","145",40.00,1176,6,1214,5.00,406
72812679,"906","50","L15",0.00,1045,6,1214,0.00,1045
72812678,"955","50","145",0.00,1945,6,1214,0.00,1800
72812677,"183","50","L28",24.00,847,6,1214,0.00,127
72812676,"435","50","192",26.00,1554,6,1214,0.00,215
72812675,"377","50","199",32.00,458,6,1214,0.00,52
72812674,"520","50","199",0.00,1577,6,1214,0.00,1577
72812673,"797","50","145",8.00,1246,6,1214,0.00,561
72812672,"773","50","L35",24.00,1426,6,1214,8.00,694
72812671,"814","50","175",24.00,410,6,1214,0.00,62
72812670,"427","50","163",9.00,626,6,1214,2.00,370
72812669,"354","50","158",1.00,1835,6,1214,17.00,1800
72812668,"546","50","CE1",2.00,1402,6,1214,0.00,1402
72812667,"1088","50","175",37.00,422,6,1214,13.00,821
72812666,"938","50","60",1.00,1056,6,1214,0.00,1056
72812665,"925","50","181",9.00,1349,6,1214,0.00,540
72812664,"327","50","148",39.00,1185,6,1214,0.00,109
72812663,"1053","50","CE1",20.00,879,6,1214,0.00,158
72812662,"415","50","151",3.00,800,6,1214,0.00,800
72812661,"447","50","195",43.00,1069,6,1214,0.00,89
72812660,"99","50","111",11.00,498,6,1214,6.00,523
72812659,"480","50","183",36.00,1900,6,1214,12.00,910
72812658,"7","50","110",21.00,483,6,1214,-2.00,10
72812657,"318","50","199",19.00,935,6,1214,19.00,1317
72812656,"65","50","112",0.00,1742,6,1214,0.00,1742
72812655,"589","50","145",1.00,1053,6,1214,0.00,1053
72812654,"245","50","L40",29.00,504,6,1214,8.00,543
72812653,"499","50","180",48.00,290,6,1214,0.00,22
72812652,"644","50","163",16.00,1252,6,1214,0.00,282
72812651,"1053","50","CE1",0.00,1433,6,1214,0.00,1433
72812650,"241","50","L4",8.00,1202,6,1214,6.00,901
72812649,"462","50","174",1.00,758,6,1214,0.00,758
72812648,"557","50","175",48.00,1634,6,1214,0.00,123
72812647,"1122","50","105",32.00,1925,6,1214,-7.00,10
72812646,"598","50","L4",18.00,858,6,1214,11.00,832
72812645,"204","50","110",34.00,339,6,1214,3.00,216
72812644,"533","50","L1",36.00,1106,6,1214,-3.00,10
72812643,"383","50","158",10.00,641,6,1214,1.00,291
72812642,"367","50","151",20.00,1563,6,1214,0.00,281
72812641,"137","50","121",16.00,279,6,1214,0.00,63
72812640,"758","50","147",26.00,378,6,1214,0.00,52
72812639,"769","50","181",1.00,826,6,1214,0.00,826
72812638,"991","50","148",0.00,1583,6,1214,0.00,1583
72812637,"859","50","CE1",13.00,446,6,1214,0.00,124
72812636,"223","50","137",1.00,229,6,1214,0.00,229
72812635,"147","50","121",0.00,1980,6,1214,0.00,1800
72812634,"713","50","111",17.00,348,6,1214,0.00,74
72812633,"277","50","144",23.00,1801,6,1214,0.00,282
72812632,"796","50","124",2.00,1471,6,1214,0.00,1471
72812631,"162","50","195",35.00,440,6,1214,0.00,45
72812630,"983","50","183",14.00,1329,6,1214,0.00,342
72812629,"568","50","175",11.00,1176,6,1214,0.00,385
72812628,"121","50","121",0.00,1834,6,1214,0.00,1800
72812627,"705","50","115",10.00,1716,6,1214,16.00,1578
72812626,"219","50","125",2.00,738,6,1214,0.00,738
72812625,"501","50","185",17.00,443,6,1214,14.00,934
72812624,"250","50","144",34.00,611,6,1214,17.00,1085
72812623,"900","50","163",1.00,735,6,1214,0.00,735
72812622,"1075","50","191",7.00,1293,6,1214,0.00,665
72812621,"190","50","195",14.00,1022,6,1214,11.00,923
72812620,"1126","50","143",7.00,1418,6,1214,3.00,909
72812619,"535","50","149",1.00,1944,6,1214,4.00,1800
72812618,"168","50","128",0.00,462,6,1214,0.00,462
72812617,"618","50","128",19.00,1523,6,1214,-3.00,109
72812616,"600","50","128",45.00,1299,6,1214,9.00,644
72812615,"607","50","116",3.00,342,6,1214,0.00,342
72812614,"291","50","142",28.00,669,6,1214,-8.00,10
72812613,"546","50","CE1",20.00,1465,6,1214,0.00,264
72812612,"928","50","103",36.00,1995,6,1214,9.00,740
72812611,"118","50","121",26.00,690,6,1214,0.00,96
72812610,"233","50","195",4.00,1935,6,1214,12.00,1800
72812609,"828","50","183",2.00,764,6,1214,0.00,764
72812608,"404","50","151",0.00,351,6,1214,0.00,351
72812607,"87","50","100",18.00,980,6,1214,0.00,196
72812606,"329","50","147",0.00,1169,6,1214,0.00,1169
72812605,"66","50","21",28.00,960,6,1214,0.00,123
72812604,"1106","50","109",0.00,796,6,1214,0.00,796
72812603,"769","50","181",0.00,1179,6,1214,0.00,1179
72812602,"1085","50","174",1.00,1660,6,1214,0.00,1660
72812601,"1050","50","CE1",0.00,653,6,1214,0.00,653
72812600,"405","50","199",0.00,445,6,1214,0.00,445
72812599,"384","50","151",0.00,748,6,1214,0.00,748
72812598,"989","50","174",35.00,344,6,1214,10.00,635
72812597,"233","50","195",0.00,1549,6,1214,0.00,1549
72812596,"262","50","144",32.00,901,6,1214,15.00,1001
72812595,"709","50","100",20.00,1470,6,1214,0.00,265
72812594,"416","50","175",14.00,1386,6,1214,-5.00,56
72812593,"668","50","124",50.00,1708,6,1214,0.00,123
72812592,"481","50","181",22.00,789,6,1214,0.00,129
72812591,"437","50","169",11.00,1217,6,1214,0.00,398
72812590,"912","50","105",0.00,1833,6,1214,0.00,1800
72812589,"308","50","163",39.00,1340,6,1214,0.00,124
72812588,"196","50","128",0.00,1322,6,1214,0.00,1322
72812587,"482","50","109",11.00,1541,6,1214,0.00,504
72812586,"81","50","21",0.00,1969,6,1214,0.00,1800
72812585,"593","50","127",22.00,453,6,1214,-15.00,10
72812584,"11","50","103",18.00,915,6,1214,0.00,183
72812583,"405","50","199",5.00,1967,6,1214,0.00,1416
72812582,"521","50","L3",31.00,1492,6,1214,0.00,173
72812581,"792","50","60",7.00,1864,6,1214,0.00,959
72812580,"205","50","124",23.00,440,6,1214,-11.00,10
72812579,"90","50","109",36.00,1848,6,1214,0.00,185
72812578,"25","50","21",7.00,1636,6,1214,0.00,841
72812577,"140","50","169",0.00,1764,6,1214,0.00,1764
72812576,"701","50","163",32.00,1074,6,1214,-16.00,10
72812575,"612","50","175",33.00,1155,6,1214,0.00,126
72812574,"819","50","195",4.00,822,6,1214,13.00,1520
72812573,"510","50","188",9.00,1686,6,1214,-6.00,314
72812572,"156","50","147",0.00,1590,6,1214,0.00,1590
72812571,"10","50","21",7.00,870,6,1214,0.00,447
72812570,"809","50","169",20.00,472,6,1214,-6.00,10
72812569,"429","50","188",0.00,1557,6,1214,0.00,1557
72812568,"598","50","L4",27.00,862,6,1214,4.00,355
72812567,"192","50","195",39.00,556,6,1214,0.00,51
72812566,"1105","50","105",42.00,1132,6,1214,6.00,457
72812565,"446","50","185",39.00,1621,6,1214,15.00,1050
72812564,"617","50","113",0.00,562,6,1214,0.00,562
72812563,"897","50","155",0.00,744,6,1214,0.00,744
72812562,"1018","50","128",35.00,244,6,1214,20.00,1225
72812561,"325","50","163",2.00,1761,6,1214,9.00,1800
72812560,"201","50","L6",1.00,1093,6,1214,0.00,1093
72812559,"934","50","145",35.00,807,6,1214,0.00,83
72812558,"422","50","181",8.00,609,6,1214,0.00,274
72812557,"979","50","60",16.00,1030,6,1214,0.00,232
72812556,"565","50","100",35.00,868,6,1214,0.00,89
72812555,"789","50","113",1.00,1952,6,1214,18.00,1800
72812554,"804","50","105",9.00,867,6,1214,-19.00,10
72812553,"679","50","102",19.00,987,6,1214,0.00,187
72812552,"529","50","180",1.00,1130,6,1214,0.00,1130
72812551,"822","50","195",39.00,992,6,1214,18.00,1172
72812550,"954","50","102",17.00,427,6,1214,0.00,90
72812549,"1014","50","109",37.00,1213,6,1214,3.00,298
72812548,"921","50","185",38.00,1143,6,1214,16.00,1068
72812547,"474","50","174",0.00,1713,6,1214,0.00,1713
72812546,"649","50","163",1.00,1856,6,1214,6.00,1800
72812545,"660","50","185",39.00,487,6,1214,19.00,1185
72812544,"523","50","148",0.00,968,6,1214,0.00,968
72812543,"861","50","156",31.00,1399,6,1214,14.00,1002
72812542,"802","50","185",22.00,1748,6,1214,0.00,286
72812541,"382","50","191",28.00,243,6,1214,0.00,31
72812540,"526","50","147",0.00,1567,6,1214,0.00,1567
72812539,"216","50","L23",34.00,1395,6,1214,11.00,808
72812538,"768","50","149",18.00,999,6,1214,0.00,200
72812537,"452","50","192",0.00,828,6,1214,0.00,828
72812536,"116","50","121",3.00,402,6,1214,0.00,402
72812535,"409","50","174",10.00,1632,6,1214,0.00,588
72812534,"319","50","113",12.00,1790,6,1214,0.00,537
72812533,"992","50","185",35.00,564,6,1214,20.00,1258
72812532,"706","50","183",2.00,646,6,1214,8.00,1126
72812531,"324","50","151",28.00,1053,6,1214,0.00,135
72812530,"750","50","103",38.00,489,6,1214,0.00,46
72812529,"672","50","180",0.00,276,6,1214,0.00,276
72812528,"789","50","113",2.00,1551,6,1214,0.00,1551
72812527,"961","50","105",33.00,1073,6,1214,0.00,117
72812526,"591","50","169",20.00,1448,6,1214,0.00,261
72812525,"158","50","115",0.00,1480,6,1214,0.00,1480
72812524,"152","50","121",12.00,717,6,1214,0.00,215
72812523,"311","50","191",2.00,1690,6,1214,0.00,1690
72812522,"312","50","149",17.00,976,6,1214,0.00,207
